Year,date,Time of Tweet,sentiment,Platform,word,word_stem
2023,2023-01-27,noon,negative,Instagram,didnt,didnt
2023,2023-01-27,noon,negative,Instagram,come,come
2023,2023-01-27,noon,negative,Instagram,one,on
2023,2023-01-07,noon,neutral,Twitter,brainfreeze,brainfreez
2023,2023-01-21,morning,negative,Instagram,laying,lai
2023,2023-01-21,morning,negative,Instagram,alone,alon
2023,2023-01-21,morning,negative,Instagram,since,sinc
2023,2023-01-21,morning,negative,Instagram,mooks,mook
2023,2023-01-21,morning,negative,Instagram,soo,soo
2023,2023-01-21,morning,negative,Instagram,comfy,comfi
2023,2023-01-21,morning,negative,Instagram,play,plai
2023,2023-01-21,morning,negative,Instagram,pen,pen
2023,2023-01-21,morning,negative,Instagram,thought,thought
2023,2023-01-21,morning,negative,Instagram,first,first
2023,2023-01-21,morning,negative,Instagram,now,now
2023,2023-01-21,morning,negative,Instagram,one,on
2023,2023-01-21,morning,negative,Instagram,cuddle,cuddl
2023,2023-01-29,noon,negative,Twitter,hate,hate
2023,2023-01-29,noon,negative,Twitter,dentist,dentist
2023,2023-01-16,night,positive,Twitter,yep,yep
2023,2023-01-16,night,positive,Twitter,infact,infact
2023,2023-01-16,night,positive,Twitter,popular,popular
2023,2023-01-16,night,positive,Twitter,miss,miss
2023,2023-01-16,night,positive,Twitter,india,india
2023,2023-01-16,night,positive,Twitter,talented,talent
2023,2023-01-16,night,positive,Twitter,film,film
2023,2023-01-16,night,positive,Twitter,actress,actress
2023,2023-01-16,night,positive,Twitter,lot,lot
2023,2023-01-23,morning,negative,Instagram,dosent,dosent
2023,2023-01-23,morning,negative,Instagram,want,want
2023,2023-01-23,morning,negative,Instagram,work,work
2023,2023-01-23,morning,negative,Instagram,tomorrow,tomorrow
2023,2023-01-30,night,positive,Facebook,fantastic,fantast
2023,2023-01-30,night,positive,Facebook,friends,friend
2023,2023-01-30,night,positive,Facebook,including,includ
2023,2023-01-30,night,positive,Facebook,several,sever
2023,2023-01-30,night,positive,Facebook,ones,on
2023,2023-01-30,night,positive,Facebook,met,met
2023,2023-01-30,night,positive,Facebook,thanks,thank
2023,2023-01-30,night,positive,Facebook,life,life
2023,2023-01-30,night,positive,Facebook,amazing,amaz
2023,2023-01-30,night,positive,Facebook,people,peopl
2023,2023-01-28,noon,positive,Twitter,yes,ye
2023,2023-01-28,noon,positive,Twitter,love,love
2023,2023-01-28,noon,positive,Twitter,tea,tea
2023,2023-01-28,noon,positive,Twitter,makes,make
2023,2023-01-28,noon,positive,Twitter,typically,typic
2023,2023-01-28,noon,positive,Twitter,english,english
2023,2023-01-15,morning,positive,Twitter,fil,fil
2023,2023-01-15,morning,positive,Twitter,cool,cool
2023,2023-01-15,morning,positive,Twitter,people,peopl
2023,2023-01-18,noon,positive,Facebook,good,good
2023,2023-01-18,noon,positive,Facebook,morning,morn
2023,2023-01-18,noon,positive,Facebook,work,work
2023,2023-01-18,noon,positive,Facebook,espns,espn
2023,2023-01-18,noon,positive,Facebook,sunday,sundai
2023,2023-01-18,noon,positive,Facebook,night,night
2023,2023-01-18,noon,positive,Facebook,baseball,basebal
2023,2023-01-18,noon,positive,Facebook,hopefully,hopefulli
2023,2023-01-18,noon,positive,Facebook,wont,wont
2023,2023-01-18,noon,positive,Facebook,rained,rain
2023,2023-01-16,morning,negative,Twitter,missing,miss
2023,2023-01-16,morning,negative,Twitter,crab,crab
2023,2023-01-16,morning,negative,Twitter,legs,leg
2023,2023-01-16,morning,negative,Twitter,attending,attend
2023,2023-01-16,morning,negative,Twitter,going,go
2023,2023-01-16,morning,negative,Twitter,away,awai
2023,2023-01-16,morning,negative,Twitter,instead,instead
2023,2023-01-22,noon,negative,Twitter,going,go
2023,2023-01-22,noon,negative,Twitter,stuck,stuck
2023,2023-01-22,noon,negative,Twitter,office,offic
2023,2023-01-22,noon,negative,Twitter,without,without
2023,2023-01-22,noon,negative,Twitter,windows,window
2023,2023-01-24,night,negative,Instagram,sad,sad
2023,2023-01-24,night,negative,Instagram,make,make
2023,2023-01-24,night,negative,Instagram,proud,proud
2023,2023-01-27,morning,negative,Facebook,sorry,sorri
2023,2023-01-27,morning,negative,Facebook,well,well
2023,2023-01-27,morning,negative,Facebook,try,try
2023,2023-01-27,morning,negative,Facebook,keep,keep
2023,2023-02-10,night,negative,Facebook,sorry,sorri
2023,2023-02-01,night,positive,Instagram,yesterday,yesterdai
2023,2023-02-01,night,positive,Instagram,valuable,valuabl
2023,2023-02-01,night,positive,Instagram,day,dai
2023,2023-02-17,morning,positive,Facebook,haha,haha
2023,2023-02-17,morning,positive,Facebook,know,know
2023,2023-02-17,morning,positive,Facebook,handle,handl
2023,2023-02-17,morning,positive,Facebook,fame,fame
2023,2023-02-17,morning,positive,Facebook,thank,thank
2023,2023-02-26,noon,neutral,Twitter,one,on
2023,2023-02-26,noon,neutral,Twitter,suggestion,suggest
2023,2023-02-26,noon,neutral,Twitter,date,date
2023,2023-02-01,night,neutral,Instagram,thanks,thank
2023,2023-02-01,night,neutral,Instagram,major,major
2023,2023-02-01,night,neutral,Instagram,chop,chop
2023,2023-02-26,noon,neutral,Twitter,updated,updat
2023,2023-02-26,noon,neutral,Twitter,ipod,ipod
2023,2023-02-15,morning,neutral,Twitter,hmmm,hmmm
2023,2023-02-15,morning,neutral,Twitter,maybe,mayb
2023,2023-02-15,morning,neutral,Twitter,meant,meant
2023,2023-02-17,noon,neutral,Instagram,done,done
2023,2023-02-17,noon,neutral,Instagram,spa,spa
2023,2023-02-17,noon,neutral,Instagram,now,now
2023,2023-02-17,noon,neutral,Instagram,meeting,meet
2023,2023-02-17,noon,neutral,Instagram,vic,vic
2023,2023-02-17,noon,neutral,Instagram,late,late
2023,2023-02-17,noon,neutral,Instagram,lunch,lunch
2023,2023-02-19,night,positive,Facebook,happy,happi
2023,2023-02-19,night,positive,Facebook,monday,mondai
2023,2023-02-19,night,positive,Facebook,going,go
2023,2023-02-19,night,positive,Facebook,tavares,tavar
2023,2023-02-19,night,positive,Facebook,today,todai
2023,2023-02-19,night,positive,Facebook,hope,hope
2023,2023-02-19,night,positive,Facebook,everyone,everyon
2023,2023-02-19,night,positive,Facebook,blessed,bless
2023,2023-02-19,night,positive,Facebook,day,dai
2023,2023-02-24,morning,neutral,Twitter,always,alwai
2023,2023-02-24,morning,neutral,Twitter,wanted,want
2023,2023-02-24,morning,neutral,Twitter,university,univers
2023,2023-02-28,night,neutral,Facebook,ever,ever
2023,2023-02-28,night,neutral,Facebook,actually,actual
2023,2023-02-28,night,neutral,Facebook,allowed,allow
2023,2023-02-28,night,neutral,Facebook,stay,stai
2023,2023-02-16,morning,negative,Twitter,know,know
2023,2023-02-16,morning,negative,Twitter,neck,neck
2023,2023-02-16,morning,negative,Twitter,jacked,jack
2023,2023-02-16,morning,negative,Twitter,forced,forc
2023,2023-02-16,morning,negative,Twitter,pay,pai
2023,2023-02-16,morning,negative,Twitter,parking,park
2023,2023-02-16,morning,negative,Twitter,turn,turn
2023,2023-02-16,morning,negative,Twitter,head,head
2023,2023-02-16,morning,negative,Twitter,parallel,parallel
2023,2023-02-16,morning,negative,Twitter,park,park
2023,2023-02-16,morning,negative,Twitter,free,free
2023,2023-02-16,morning,negative,Twitter,spaces,space
2023,2023-02-23,noon,neutral,Instagram,want,want
2023,2023-02-23,noon,neutral,Instagram,back,back
2023,2023-02-23,noon,neutral,Instagram,now,now
2023,2023-02-25,night,negative,Facebook,going,go
2023,2023-02-25,night,negative,Facebook,miss,miss
2023,2023-02-25,night,negative,Facebook,roomie,roomi
2023,2023-02-25,night,negative,Facebook,longer,longer
2023,2023-02-25,night,negative,Facebook,roomies,roomi
2023,2023-02-25,night,negative,Facebook,starting,start
2023,2023-02-25,night,negative,Facebook,tomorrow,tomorrow
2023,2023-02-15,morning,neutral,Twitter,hmmm,hmmm
2023,2023-02-15,morning,neutral,Twitter,maybe,mayb
2023,2023-02-15,morning,neutral,Twitter,meant,meant
2023,2023-02-15,morning,neutral,Twitter,eluded,elud
2023,2023-02-15,morning,neutral,Twitter,something,someth
2023,2023-02-15,morning,neutral,Twitter,brand,brand
2023,2023-02-15,morning,neutral,Twitter,new,new
2023,2023-02-15,morning,neutral,Twitter,know,know
2023,2023-02-15,morning,neutral,Twitter,media,media
2023,2023-02-24,morning,neutral,Twitter,always,alwai
2023,2023-02-24,morning,neutral,Twitter,wanted,want
2023,2023-02-28,noon,neutral,Instagram,thanks,thank
2023,2023-02-13,noon,neutral,Twitter,sore,sore
2023,2023-02-13,noon,neutral,Twitter,throat,throat
2023,2023-02-13,noon,neutral,Twitter,planning,plan
2023,2023-02-13,noon,neutral,Twitter,tet,tet
2023,2023-02-13,noon,neutral,Twitter,outing,out
2023,2023-02-13,noon,neutral,Twitter,marwell,marwel
2023,2023-02-13,noon,neutral,Twitter,thoughgood,thoughgood
2023,2023-02-13,noon,neutral,Twitter,times,time
2023,2023-02-22,night,negative,Instagram,spending,spend
2023,2023-02-22,night,negative,Instagram,saturday,saturdai
2023,2023-02-22,night,negative,Instagram,morning,morn
2023,2023-02-22,night,negative,Instagram,taking,take
2023,2023-02-22,night,negative,Instagram,notes,note
2023,2023-02-22,night,negative,Instagram,research,research
2023,2023-02-22,night,negative,Instagram,essay,essai
2023,2023-02-22,night,negative,Instagram,stupid,stupid
2023,2023-02-22,night,negative,Instagram,recalled,recal
2023,2023-02-22,night,negative,Instagram,book,book
2023,2023-02-22,night,negative,Instagram,using,us
2023,2023-02-22,night,negative,Instagram,fair,fair
2023,2023-02-18,night,positive,Twitter,wait,wait
2023,2023-02-18,night,positive,Twitter,see,see
2023,2023-02-18,night,positive,Twitter,boy,boi
2023,2023-02-18,night,positive,Twitter,tomorrow,tomorrow
2023,2023-02-19,morning,neutral,Facebook,ehhh,ehhh
2023,2023-02-19,morning,neutral,Facebook,check,check
2023,2023-02-19,morning,neutral,Facebook,dentist,dentist
2023,2023-02-19,morning,neutral,Facebook,app,app
2023,2023-02-19,morning,neutral,Facebook,next,next
2023,2023-02-19,morning,neutral,Facebook,week,week
2023,2023-02-19,morning,neutral,Facebook,though,though
2023,2023-02-19,morning,neutral,Facebook,getting,get
2023,2023-02-19,morning,neutral,Facebook,molar,molar
2023,2023-02-19,morning,neutral,Facebook,pulledroot,pulledroot
2023,2023-02-19,morning,neutral,Facebook,canal,canal
2023,2023-02-27,noon,negative,Instagram,aww,aww
2023,2023-02-27,noon,negative,Instagram,miss,miss
2023,2023-02-27,noon,negative,Instagram,driving,drive
2023,2023-02-27,noon,negative,Instagram,elmwood,elmwood
2023,2023-02-28,night,positive,Twitter,god,god
2023,2023-02-28,night,positive,Twitter,wango,wango
2023,2023-02-28,night,positive,Twitter,tango,tango
2023,2023-02-28,night,positive,Twitter,awsome,awsom
2023,2023-02-28,night,positive,Twitter,love,love
2023,2023-02-28,night,positive,Twitter,baby,babi
2023,2023-02-28,night,positive,Twitter,taking,take
2023,2023-02-16,night,neutral,Facebook,believe,believ
2023,2023-02-16,night,neutral,Facebook,went,went
2023,2023-02-16,night,neutral,Facebook,boba,boba
2023,2023-02-16,night,neutral,Facebook,without,without
2023,2023-02-25,morning,neutral,Twitter,today,todai
2023,2023-02-12,noon,positive,Facebook,daniel,daniel
2023,2023-02-12,noon,positive,Facebook,won,won
2023,2023-02-12,noon,positive,Facebook,dsds,dsd
2023,2023-02-12,noon,positive,Facebook,voice,voic
2023,2023-02-12,noon,positive,Facebook,great,great
2023,2023-02-21,night,neutral,Instagram,need,need
2023,2023-02-21,night,neutral,Instagram,blood,blood
2023,2023-02-21,night,neutral,Instagram,negative,neg
2023,2023-02-15,noon,positive,Twitter,loves,love
2023,2023-02-15,noon,positive,Twitter,mum,mum
2023,2023-02-15,noon,positive,Twitter,much,much
2023,2023-02-15,noon,positive,Twitter,happy,happi
2023,2023-02-15,noon,positive,Twitter,mothers,mother
2023,2023-02-15,noon,positive,Twitter,day,dai
2023,2023-02-15,noon,positive,Twitter,wonderful,wonder
2023,2023-02-15,noon,positive,Twitter,mothers,mother
2023,2023-02-28,night,neutral,Twitter,aaaaaw,aaaaaw
2023,2023-02-28,night,neutral,Twitter,want,want
2023,2023-02-28,night,neutral,Twitter,live,live
2023,2023-02-28,night,neutral,Twitter,usa,usa
2023,2023-03-01,night,positive,Instagram,always,alwai
2023,2023-03-01,night,positive,Instagram,love,love
2023,2023-03-01,night,positive,Instagram,everyone,everyon
2023,2023-03-01,night,positive,Instagram,love,love
2023,2023-03-01,night,positive,Instagram,animals,anim
2023,2023-03-01,night,positive,Instagram,important,import
2023,2023-03-01,night,positive,Instagram,love,love
2023,2023-03-01,night,positive,Instagram,parents,parent
2023,2023-03-01,night,positive,Instagram,still,still
2023,2023-03-01,night,positive,Instagram,loving,love
2023,2023-03-01,night,positive,Instagram,love,love
2023,2023-03-03,night,positive,Instagram,may,mai
2023,2023-03-03,night,positive,Instagram,fourth,fourth
2023,2023-03-03,night,positive,Instagram,happy,happi
2023,2023-03-03,night,positive,Instagram,star,star
2023,2023-03-03,night,positive,Instagram,wars,war
2023,2023-03-03,night,positive,Instagram,day,dai
2023,2023-03-03,night,positive,Instagram,hope,hope
2023,2023-03-01,night,positive,Instagram,yes,ye
2023,2023-03-01,night,positive,Instagram,sober,sober
2023,2023-03-01,night,positive,Instagram,hahaha,hahaha
2023,2023-03-01,night,positive,Instagram,tanghaling,tanghal
2023,2023-03-01,night,positive,Instagram,tapat,tapat
2023,2023-03-01,night,positive,Instagram,dude,dude
2023,2023-03-01,night,positive,Instagram,haha,haha
2023,2023-03-01,night,positive,Instagram,wild,wild
2023,2023-03-01,night,positive,Instagram,knowwww,knowwww
2023,2023-03-01,night,positive,Instagram,plan,plan
2023,2023-03-01,night,positive,Instagram,plan,plan
2023,2023-03-02,night,positive,Instagram,mcfly,mcfly
2023,2023-03-02,night,positive,Instagram,gig,gig
2023,2023-03-02,night,positive,Instagram,last,last
2023,2023-03-02,night,positive,Instagram,nightt,nightt
2023,2023-03-02,night,positive,Instagram,god,god
2023,2023-03-02,night,positive,Instagram,amazin,amazin
2023,2023-03-02,night,positive,Instagram,didnt,didnt
2023,2023-03-02,night,positive,Instagram,sit,sit
2023,2023-03-02,night,positive,Instagram,whole,whole
2023,2023-03-02,night,positive,Instagram,thing,thing
2023,2023-03-02,night,positive,Instagram,mcfly,mcfly
2023,2023-03-02,night,positive,Instagram,see,see
2023,2023-03-02,night,positive,Instagram,best,best
2023,2023-03-02,night,positive,Instagram,mate,mate
2023,2023-03-02,night,positive,Instagram,tutus,tutu
2023,2023-03-20,morning,neutral,Facebook,getting,get
2023,2023-03-20,morning,neutral,Facebook,ready,readi
2023,2023-03-20,morning,neutral,Facebook,work,work
2023,2023-03-20,morning,neutral,Facebook,working,work
2023,2023-03-20,morning,neutral,Facebook,weekend,weekend
2023,2023-03-10,noon,negative,Twitter,sooo,sooo
2023,2023-03-10,noon,negative,Twitter,crazy,crazi
2023,2023-03-10,noon,negative,Twitter,fever,fever
2023,2023-03-30,noon,neutral,Instagram,work,work
2023,2023-03-30,noon,neutral,Instagram,now,now
2023,2023-03-02,morning,neutral,Twitter,hoping,hope
2023,2023-03-02,morning,neutral,Twitter,red,red
2023,2023-03-02,morning,neutral,Twitter,lobster,lobster
2023,2023-03-02,morning,neutral,Twitter,weekend,weekend
2023,2023-03-10,noon,negative,Twitter,passengers,passeng
2023,2023-03-10,noon,negative,Twitter,one,on
2023,2023-03-10,noon,negative,Twitter,alive,aliv
2023,2023-03-10,noon,negative,Twitter,theyre,theyr
2023,2023-03-10,noon,negative,Twitter,dead,dead
2023,2023-03-10,noon,negative,Twitter,know,know
2023,2023-03-10,noon,negative,Twitter,today,todai
2023,2023-03-10,noon,negative,Twitter,learned,learn
2023,2023-03-10,noon,negative,Twitter,end,end
2023,2023-03-10,noon,negative,Twitter,cry,cry
2023,2023-03-22,morning,neutral,Twitter,back,back
2023,2023-03-22,morning,neutral,Twitter,soon,soon
2023,2023-03-22,morning,neutral,Twitter,need,need
2023,2023-03-22,morning,neutral,Twitter,run,run
2023,2023-03-22,morning,neutral,Twitter,shops,shop
2023,2023-03-22,morning,neutral,Twitter,cut,cut
2023,2023-03-22,morning,neutral,Twitter,grass,grass
2023,2023-03-03,noon,neutral,Instagram,home,home
2023,2023-03-03,noon,neutral,Instagram,alone,alon
2023,2023-04-08,morning,neutral,Instagram,girl,girl
2023,2023-04-08,morning,neutral,Instagram,hair,hair
2023,2023-04-08,morning,neutral,Instagram,salon,salon
2023,2023-04-08,morning,neutral,Instagram,asked,ask
2023,2023-04-08,morning,neutral,Instagram,shall,shall
2023,2023-04-08,morning,neutral,Instagram,trim,trim
2023,2023-04-08,morning,neutral,Instagram,eyebrows,eyebrow
2023,2023-04-08,morning,neutral,Instagram,old,old
2023,2023-04-08,morning,neutral,Instagram,feel,feel
2023,2023-04-10,noon,positive,Facebook,good,good
2023,2023-04-10,noon,positive,Facebook,one,on
2023,2023-05-20,night,positive,Instagram,concert,concert
2023,2023-05-20,night,positive,Instagram,amazing,amaz
2023,2023-05-28,night,neutral,Instagram,start,start
2023,2023-05-28,night,neutral,Instagram,learning,learn
2023,2023-05-28,night,neutral,Instagram,machine,machin
2023,2023-05-28,night,neutral,Instagram,learning,learn
2023,2023-05-23,noon,neutral,Twitter,okay,okai
2023,2023-05-23,noon,neutral,Twitter,back,back
2023,2023-05-23,noon,neutral,Twitter,later,later
2023,2023-05-25,night,positive,Facebook,visited,visit
2023,2023-05-25,night,positive,Facebook,worlds,world
2023,2023-05-25,night,positive,Facebook,longest,longest
2023,2023-05-25,night,positive,Facebook,sea,sea
2023,2023-05-25,night,positive,Facebook,beach,beach
2023,2023-05-25,night,positive,Facebook,really,realli
2023,2023-05-25,night,positive,Facebook,amazing,amaz
2023,2023-05-25,night,positive,Facebook,time,time
2023,2023-05-30,night,neutral,Instagram,smelly,smelli
2023,2023-05-30,night,neutral,Instagram,noooo,noooo
2023,2023-05-30,night,neutral,Instagram,love,love
2023,2023-05-30,night,neutral,Instagram,alex,alex
2023,2023-05-30,night,neutral,Instagram,vixon,vixon
2023,2023-05-28,night,neutral,Instagram,sounds,sound
2023,2023-05-28,night,neutral,Instagram,good,good
2023,2023-05-25,night,neutral,Facebook,powerblog,powerblog
2023,2023-05-25,night,neutral,Facebook,powerblog,powerblog
2023,2023-05-25,night,neutral,Facebook,challenge,challeng
2023,2023-05-25,night,neutral,Facebook,keep,keep
2023,2023-05-25,night,neutral,Facebook,talking,talk
2023,2023-05-25,night,neutral,Facebook,newbie,newbi
2023,2023-05-25,night,neutral,Facebook,follower,follow
2023,2023-05-30,night,neutral,Instagram,huh,huh
2023,2023-05-30,night,neutral,Instagram,smelly,smelli
2023,2023-05-30,night,neutral,Instagram,noooo,noooo
2023,2023-05-30,night,neutral,Instagram,love,love
2023,2023-05-30,night,neutral,Instagram,alex,alex
2023,2023-05-30,night,neutral,Instagram,vixon,vixon
2023,2023-05-06,noon,positive,Instagram,made,made
2023,2023-05-06,noon,positive,Instagram,night,night
2023,2023-05-06,noon,positive,Instagram,way,wai
2023,2023-05-06,noon,positive,Instagram,funny,funni
2023,2023-05-06,night,positive,Twitter,woo,woo
2023,2023-05-06,night,positive,Twitter,cavs,cav
2023,2023-05-06,night,positive,Twitter,happy,happi
2023,2023-05-06,night,positive,Twitter,mothers,mother
2023,2023-05-06,night,positive,Twitter,day,dai
